Is_CH,SCH_S,ADV_S,Expaned Energy,Data_Sent_To_BS,DATA_R,JOIN_R,JOIN_S,ADV_R,Rank,DATA_S,dist_CH_To_BS,Dist_To_CH,SCH_R,label
0,0,0,0.64462,13,377,0,0,0,0,13,112.10396,0.0,0,0
1,0,1,0.01338,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.05857,0,0,0,1,4,29,33,0.0,19.33527,1,0
1,10,1,2.28206,96,960,10,0,5,0,0,86.03446,0.0,0,4
0,0,0,0.03378,0,0,0,1,2,1,17,0.0,22.88868,1,0
0,0,0,0.06078,0,0,0,1,5,1,33,0.0,32.53873,1,0
0,0,0,0.24602,13,78,0,0,0,0,13,181.31284,0.0,0,0
0,0,0,0.23772,0,0,0,1,6,1,144,0.0,3.07338,1,0
0,0,0,0.05667,0,0,0,1,3,29,32,0.0,10.18335,1,0
0,0,0,0.339,0,0,0,1,4,2,206,0.0,14.24401,1,0
1,1,1,1.79054,241,241,1,0,6,0,0,118.5561,0.0,0,0
0,0,0,0.13489,0,0,0,1,5,3,80,0.0,4.73544,1,0
0,0,0,0.07929,0,0,0,1,7,12,45,0.0,28.33963,1,0
0,0,0,0.04561,0,0,0,1,15,48,26,0.0,50.68025,1,0
0,0,0,1.08713,13,507,0,0,0,0,13,181.31284,0.0,0,0
0,0,0,0.0551,0,0,0,1,5,1,30,0.0,28.9153,1,0
0,0,0,0.05486,0,0,0,1,4,23,30,0.0,34.16362,1,0
0,0,0,0.1134,0,0,0,1,5,8,65,0.0,37.55934,1,0
0,0,0,0.0507,0,0,0,1,2,1,27,0.0,42.77258,1,0
0,0,0,0.03154,0,0,0,1,3,25,15,0.0,25.26025,1,0
0,0,0,0.13945,0,0,0,1,6,1,80,0.0,38.81668,1,0
0,0,0,1.33355,0,485,0,1,28,10,0,0.0,86.61744,1,0
0,0,0,0.16865,0,0,0,1,7,7,96,0.0,49.58986,1,0
0,0,0,0.05702,0,0,0,1,5,5,30,0.0,36.27147,1,0
0,0,0,0.34076,0,0,0,1,8,1,206,0.0,21.23207,1,0
0,0,0,0.16073,0,0,0,1,7,1,96,0.0,7.89201,1,0
0,0,0,0.12802,0,0,0,1,4,8,76,0.0,11.52936,1,0
1,0,1,2.63224,14,13,0,0,28,0,0,88.92144,0.0,0,3
0,0,0,0.1042,0,0,0,1,5,17,60,0.0,33.3143,1,0
1,0,1,1.91356,13,0,0,0,5,0,0,139.28578,0.0,0,0
0,0,0,0.18784,0,0,0,1,9,6,111,0.0,30.6556,1,0
0,0,0,0.03468,0,0,0,1,2,1,14,0.0,96.91851,1,0
0,0,0,1.08188,0,0,0,1,28,49,0,0.0,24.64942,0,0
0,0,0,0.2013,0,0,0,1,8,1,120,0.0,24.17057,1,0
0,0,0,0.0512,0,0,0,1,3,3,27,0.0,41.36293,1,0
0,0,0,1.19313,0,0,0,1,28,2,206,0.0,4.73337,1,0
1,1,1,2.48428,45,1215,27,0,4,0,0,139.28578,0.0,0,0
0,0,0,0.11018,0,0,0,1,4,14,65,0.0,14.9401,1,0
0,0,0,0.0645,0,0,0,1,6,15,35,0.0,31.4274,1,0
0,0,0,0.2023,13,26,0,0,0,0,13,102.66424,0.0,0,0
1,0,1,0.00868,0,1,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.63942,13,351,0,0,0,0,13,95.16531,0.0,0,0
0,0,0,0.05606,0,0,0,1,3,11,31,0.0,18.16076,1,0
0,0,0,0.12567,0,0,0,1,3,4,72,0.0,37.68414,1,0
1,0,1,0.00918,0,9,0,0,23,0,0,0.0,0.0,0,1
0,0,0,0.12162,0,0,0,1,8,6,72,0.0,14.89255,1,0
0,0,0,0.21602,0,0,0,1,7,4,131,0.0,0.88798,1,0
0,0,0,0.08027,0,0,0,1,5,26,45,0.0,41.9837,1,0
0,0,0,0.03643,0,0,0,1,2,33,19,0.0,17.96281,1,0
0,0,0,0.16015,0,0,0,1,6,1,96,0.0,14.02563,1,0
0,0,0,0.21709,0,0,0,1,9,1,131,0.0,13.72,1,0
0,0,0,0.63201,13,351,0,0,0,0,13,129.4039,0.0,0,0
1,1,1,2.44128,41,1230,30,0,2,0,0,146.45258,0.0,0,0
1,0,1,0.02911,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.06383,0,0,0,1,2,14,33,0.0,63.72382,1,0
0,0,0,0.05739,0,0,0,1,5,1,30,0.0,49.2087,1,0
0,0,0,0.04798,0,0,0,1,3,11,26,0.0,14.42234,1,0
0,0,0,0.0367,0,0,0,1,4,1,18,0.0,35.88619,1,0
0,0,0,0.24602,13,78,0,0,0,0,13,181.31284,0.0,0,0
0,0,0,0.04789,0,0,0,1,4,45,24,0.0,57.87912,1,0
0,0,0,0.08931,0,0,0,1,2,13,43,0.0,90.41048,1,0
0,0,0,0.03864,0,0,0,1,4,50,24,0.0,6.27715,1,0
0,0,0,0.06901,0,0,0,1,4,21,38,0.0,42.20934,1,0
0,0,0,0.10339,0,0,0,1,5,1,60,0.0,19.96873,1,0
0,0,0,0.04442,0,0,0,1,3,1,23,0.0,53.42123,1,0
0,0,0,0.23903,0,0,0,1,8,1,144,0.0,13.08736,1,0
0,0,0,0.05425,0,0,0,1,2,1,27,0.0,70.87652,1,0
0,0,0,0.13562,0,0,0,1,5,1,80,0.0,20.70544,1,0
0,0,0,0.13168,0,0,0,1,7,3,0,0.0,6.71255,0,0
1,3,1,0.58549,0,0,3,0,4,0,0,0.0,0.0,0,4
1,1,1,0.00655,0,543,3,0,3,0,0,0.0,0.0,0,1
0,0,0,0.2658,0,0,0,1,6,2,160,0.0,19.43005,1,0
0,0,0,0.08304,0,0,0,1,4,13,48,0.0,18.16076,1,0
0,2,0,0.23072,0,0,0,1,3,28,31,0.0,33.44774,1,4
0,0,0,0.04888,0,0,0,1,2,29,27,0.0,8.8178,1,0
1,0,1,0.04322,0,0,0,0,25,0,0,0.0,0.0,0,2
1,27,1,0.04318,0,0,5,0,5,0,0,153.15733,0.0,0,4
0,0,0,2.53847,0,0,0,1,5,6,131,0.0,12.74905,1,0
1,0,1,0.00914,0,0,0,0,9,0,0,0.0,0.0,0,2
0,0,0,1.55094,0,0,0,1,6,8,57,0.0,22.1533,1,0
0,0,0,0.63705,13,377,0,0,0,0,13,79.91525,0.0,0,0
0,0,0,0.07103,0,0,0,1,4,1,43,0.0,33.44644,1,0
0,0,0,0.00587,0,0,0,1,5,1,0,0.0,32.6224,0,0
0,0,0,0.08467,31,0,0,1,7,7,49,110.77682,10.63786,1,0
0,0,0,0.05786,0,0,0,1,3,14,31,0.0,43.78595,1,0
1,0,1,0.10284,1,0,0,0,4,0,0,113.37259,0.0,0,2
0,0,0,0.05906,0,0,0,1,4,18,33,0.0,19.57853,1,0
1,0,1,0.06398,2,0,0,0,27,0,0,143.35363,0.0,0,2
0,0,0,0.21964,0,0,0,1,27,10,0,0.0,25.42744,0,0
0,0,0,0.11132,0,0,0,1,7,1,65,0.0,24.29341,1,0
0,0,0,0.0711,0,0,0,1,5,1,40,0.0,29.56876,1,0
0,0,0,0.12208,0,0,0,1,7,1,72,0.0,15.498,1,0
0,0,0,0.03261,0,0,0,1,3,0,0,0.0,64.76697,0,0
0,0,0,0.29734,0,0,0,1,6,2,181,0.0,3.59429,1,0
0,0,0,0.03582,0,0,0,1,2,38,18,0.0,45.75659,1,0
1,52,1,0.00721,0,0,52,0,4,0,0,0.0,0.0,0,4
0,0,0,0.26305,0,0,0,1,23,3,160,0.0,3.6408,1,0
0,0,0,0.09817,0,0,0,1,6,1,55,0.0,39.60528,1,0
1,0,1,0.76182,6,0,0,0,0,0,0,84.0995,0.0,0,0
0,0,0,0.04588,0,0,0,1,5,38,24,0.0,47.01775,1,0
1,0,18,2.3092,13,0,0,0,28,0,0,176.40744,0.0,1,3
0,0,0,0.0912,0,0,0,1,3,1,53,0.0,18.12154,1,0
1,1,1,0.00689,0,0,0,0,11,0,0,0.0,0.0,0,1
0,0,0,0.00607,0,0,0,1,28,3,0,0.0,16.12257,0,0
0,0,0,1.80846,0,0,0,1,7,12,22,0.0,34.43038,1,0
0,0,0,1.13628,13,710,0,0,1,0,13,97.50597,0.0,0,0
0,0,0,0.04326,0,0,0,1,3,1,23,0.0,36.79258,1,0
1,0,1,0.00445,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,1.9362,13,1267,0,0,0,1,13,118.5561,0.0,0,0
0,0,0,0.05225,0,0,0,1,10,21,27,0.0,59.03834,1,0
0,0,0,1.21852,0,0,0,1,28,44,14,0.0,142.19291,1,0
0,0,0,0.12245,0,0,0,1,7,1,72,0.0,24.81269,1,0
1,1,1,2.28277,53,1166,22,0,4,0,0,96.57363,0.0,0,0
0,0,0,0.11161,0,0,0,1,5,3,65,0.0,21.95923,1,0
0,0,0,0.11505,0,0,0,1,3,13,68,0.0,13.81591,1,0
1,1,1,2.50937,144,720,5,0,4,0,0,102.71174,0.0,0,0
0,0,0,0.72848,0,0,0,1,25,1,241,0.0,19.33806,1,0
1,1,1,2.50157,103,927,9,0,5,0,0,150.257,0.0,0,0
0,0,0,0.09007,0,0,0,1,4,5,55,0.0,18.53689,1,0
1,2,1,1.31124,0,4,2,0,11,0,0,1.21397,0.0,0,4
1,29,1,0.00722,0,0,29,0,4,0,0,0.0,0.0,0,4
0,0,0,0.05983,0,0,0,1,4,31,32,0.0,51.49806,1,0
0,0,0,0.16105,0,0,0,1,5,6,96,0.0,17.97302,1,0
0,0,0,0.09104,0,0,0,1,4,1,53,0.0,11.60925,1,0
0,0,0,0.06565,0,0,0,1,5,1,37,0.0,28.9952,1,0
0,0,0,0.15977,0,0,0,1,6,10,96,0.0,10.67763,1,0
0,0,0,0.11144,0,0,0,1,8,1,65,0.0,18.09955,1,0
0,0,0,0.28422,13,65,0,0,0,0,13,201.93494,0.0,0,0
0,0,0,0.07429,0,0,0,1,3,20,46,0.0,6.2595,1,0
0,0,0,0.14061,0,0,0,1,5,13,80,0.0,47.6428,1,0
0,0,0,0.14962,0,0,0,1,7,15,0,0.0,4.31338,0,0
0,0,0,0.24602,13,78,0,0,0,0,13,181.31284,0.0,0,0
0,0,0,0.08446,0,0,0,1,5,15,49,0.0,10.7874,1,0
0,0,0,0.0994,0,0,0,1,6,6,57,0.0,29.51013,1,0
0,0,0,0.05797,0,0,0,1,4,1,32,0.0,29.14052,1,0
0,0,0,0.06549,0,0,0,1,4,8,40,0.0,14.91758,1,0
0,0,0,0.09505,2,294,0,0,0,0,2,167.18329,0.0,0,0
1,0,1,0.00447,0,0,0,0,25,0,0,0.0,0.0,0,1
1,0,1,0.01569,1,0,0,0,9,0,0,145.08942,0.0,0,2
0,0,0,0.1464,0,0,0,1,5,7,85,0.0,35.81542,1,0
1,0,16,0.22007,13,0,0,0,28,0,0,136.03878,0.0,0,3
1,0,1,0.0294,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.22602,13,91,0,0,0,0,13,123.96292,0.0,0,0
0,0,0,0.29808,0,0,0,1,8,1,181,0.0,9.17942,1,0
0,0,0,0.06535,0,0,0,1,2,19,36,0.0,37.61561,1,0
0,0,0,0.14319,0,0,0,1,4,4,85,0.0,13.41243,1,0
0,0,0,0.09197,0,0,0,1,3,17,53,0.0,27.58476,1,0
0,0,0,0.93439,7,1020,0,0,4,7,7,88.39737,0.0,0,0
0,0,0,0.00623,0,181,0,1,28,31,0,0.0,29.47518,1,0
0,0,0,0.19973,0,0,0,1,8,1,120,0.0,11.01697,1,0
0,0,0,0.04926,0,0,0,1,15,42,30,0.0,31.14638,1,0
0,0,0,0.03734,0,0,0,1,2,22,19,0.0,38.77612,1,0
0,0,0,0.06262,0,0,0,1,2,21,35,0.0,27.08266,1,0
0,0,0,0.26183,13,104,0,0,0,0,13,162.5505,0.0,0,0
0,0,0,0.20608,0,0,0,1,8,3,120,0.0,39.53268,1,0
0,0,0,0.14303,0,0,0,1,11,6,85,0.0,12.93331,1,0
0,0,0,1.12149,0,0,0,1,2,1,80,0.0,60.26092,1,0
0,0,0,0.63595,13,351,0,0,0,0,13,135.58222,0.0,0,0
0,0,0,0.06132,0,0,0,1,6,33,35,0.0,12.75205,1,0
0,0,0,0.03395,0,0,0,1,8,1,18,0.0,1.63133,1,0
0,0,0,0.22026,0,0,0,1,7,1,131,0.0,28.40626,1,0
0,0,0,0.03605,0,0,0,1,3,34,19,0.0,2.60698,1,0
0,0,0,0.07329,0,0,0,1,5,20,41,0.0,36.92626,1,0
0,0,0,0.20345,0,0,0,1,3,2,120,0.0,30.28277,1,0
0,0,0,0.61642,0,0,0,1,6,1,51,0.0,26.96362,1,0
1,0,46,3.92299,9,5,1,0,10,0,0,135.19219,0.0,0,3
0,0,0,0.33828,0,0,0,1,17,1,206,0.0,4.84095,1,0
0,0,0,0.06166,0,0,0,1,4,1,34,0.0,36.79485,1,0
0,0,0,0.04794,0,0,0,1,4,1,26,0.0,29.78719,1,0
0,0,0,0.20243,0,0,0,1,10,2,120,0.0,29.48507,1,0
1,0,1,1.13625,13,0,0,0,0,0,0,85.19787,0.0,0,0
0,0,0,0.68645,13,351,0,0,0,0,13,166.5486,0.0,0,0
0,0,0,0.13592,0,0,0,1,5,1,80,0.0,11.24658,1,0
0,0,0,0.09038,0,0,0,1,6,11,51,0.0,39.18432,1,0
1,15,1,0.00719,0,0,15,0,8,0,0,0.0,0.0,0,4
0,0,0,0.06292,0,0,0,1,4,1,34,0.0,26.47968,1,0
0,0,0,2.0276,0,0,0,1,4,3,49,0.0,33.62134,1,0
0,0,0,0.3395,0,0,0,1,5,1,206,0.0,15.92186,1,0
0,0,0,1.45885,0,0,0,1,28,29,0,0.0,20.51822,0,0
0,0,0,0.14515,0,0,0,1,6,1,85,0.0,31.90281,1,0
0,0,0,0.08013,0,0,0,1,6,20,46,0.0,25.07928,1,0
0,0,0,0.03024,0,0,0,1,4,1,15,0.0,37.04986,1,0
0,0,0,0.09368,0,0,0,1,7,1,53,0.0,36.94851,1,0
0,0,0,0.03491,0,0,0,1,4,34,18,0.0,21.88562,1,0
0,0,0,0.10597,0,0,0,1,6,1,62,0.0,10.39046,1,0
0,0,0,0.03028,0,0,0,1,4,1,15,0.0,15.14612,1,0
0,0,0,0.08814,0,0,0,1,5,1,51,0.0,19.56352,1,0
0,0,0,0.06391,0,0,0,1,6,21,34,0.0,53.56741,1,0
1,1,1,2.18718,15,1053,6,0,3,0,0,114.49691,0.0,0,2
0,0,0,0.00173,0,0,0,1,11,10,0,0.0,18.98134,0,0
0,0,0,1.74203,0,0,0,1,28,2,0,0.0,17.96955,0,0
0,0,0,0.02375,0,0,0,1,2,43,14,0.0,30.352,1,0
1,1,1,0.678,0,786,6,0,12,0,0,0.0,0.0,0,1
0,0,0,0.10704,0,0,0,1,4,11,62,0.0,27.53366,1,0
1,27,1,0.0223,0,0,15,0,3,0,0,93.55243,0.0,0,4
0,0,0,0.29777,0,0,0,1,10,3,181,0.0,10.93194,1,0
0,0,0,0.04062,0,0,0,1,6,1,22,0.0,8.37681,1,0
0,0,0,0.036,0,0,0,1,2,1,19,0.0,21.6208,1,0
0,0,0,0.08222,0,0,0,1,5,1,48,0.0,4.6431,1,0
0,0,0,0.10619,13,0,0,1,6,2,62,135.07918,15.65013,1,0
0,0,0,0.08559,0,0,0,1,6,9,49,0.0,28.70579,1,0
0,0,0,0.04997,0,0,0,1,2,9,27,0.0,20.92086,1,0
0,0,0,0.11504,0,0,0,1,5,10,68,0.0,12.96642,1,0
0,0,0,0.16021,0,0,0,1,9,1,96,0.0,8.43684,1,0
0,0,0,0.028,0,0,0,1,1,54,13,0.0,56.03988,1,0
0,0,0,0.11563,0,0,0,1,9,6,65,0.0,46.62212,1,0
0,0,0,0.04683,0,0,0,1,6,1,24,0.0,31.78513,1,0
0,0,0,0.87057,0,0,0,1,7,5,103,0.0,15.82954,1,0
0,0,0,0.10005,0,0,0,1,4,4,53,0.0,66.18789,1,0
0,0,0,0.05767,0,0,0,1,5,25,32,0.0,27.52874,1,0
0,0,0,0.15048,0,0,0,1,9,8,90,0.0,8.57066,1,0
0,0,0,0.13717,0,0,0,1,11,1,80,0.0,27.79686,1,0
0,0,0,0.1513,0,0,0,1,5,1,85,0.0,53.0663,1,0
1,0,1,0.0178,1,0,0,0,26,0,0,0.0,0.0,0,2
0,0,0,0.23708,0,0,0,1,7,1,144,0.0,6.555,1,0
1,4,1,1.42701,0,2,5,0,5,0,0,1.04975,0.0,0,4
0,0,0,0.19918,0,0,0,1,6,4,120,0.0,0.66713,1,0
0,0,0,0.2375,13,117,0,0,0,0,13,136.03878,0.0,0,0
0,0,0,0.63921,13,351,0,0,0,0,13,100.60849,0.0,0,0
0,0,0,0.22908,13,117,0,0,0,0,13,121.69498,0.0,0,0
0,0,0,0.03546,0,0,0,1,10,35,18,0.0,42.52072,1,0
0,0,0,0.10241,0,0,0,1,7,7,60,0.0,9.39729,1,0
0,0,0,0.11006,0,0,0,1,4,1,65,0.0,13.22238,1,0
0,0,0,0.00584,0,412,0,1,2,10,0,0.0,34.91398,1,0
0,0,0,0.07934,0,0,0,1,7,11,45,0.0,26.82264,1,0
0,0,0,0.06559,0,0,0,1,5,1,37,0.0,18.42844,1,0
0,0,0,0.09689,0,0,0,1,8,11,55,0.0,37.83577,1,0
1,8,1,0.00622,0,0,8,0,6,0,0,0.0,0.0,0,4
1,0,1,0.00764,0,4,0,0,24,0,0,0.0,0.0,0,1
0,0,0,0.95905,13,364,0,0,0,0,13,201.93494,0.0,0,0
1,1,1,2.33657,55,926,9,0,0,0,0,157.00282,0.0,0,2
0,0,0,0.07526,0,0,0,1,5,1,42,0.0,43.06243,1,0
0,0,0,0.05044,0,0,0,1,4,1,26,0.0,42.15867,1,0
0,0,0,0.05021,0,0,0,1,27,26,27,0.0,35.93199,1,0
0,0,0,0.03024,0,0,0,1,6,5,15,0.0,28.40288,1,0
0,0,0,0.16927,0,0,0,1,5,16,42,0.0,54.46495,1,0
0,0,0,0.14308,0,0,0,1,7,4,85,0.0,16.91099,1,0
0,0,0,0.13658,0,0,0,1,10,1,80,0.0,28.36434,1,0
1,0,1,0.0092,0,961,21,0,6,0,0,0.0,0.0,0,1
1,0,1,0.06316,2,0,0,0,26,0,0,91.93585,0.0,0,2
0,0,0,0.13524,0,0,0,1,5,7,80,0.0,18.20137,1,0
0,0,0,0.24197,13,117,0,0,0,0,13,142.10787,0.0,0,0
0,0,0,0.05447,0,0,0,1,6,24,28,0.0,49.42539,1,0
0,0,0,0.12786,0,0,0,1,11,1,76,0.0,12.01315,1,0
0,0,0,0.05715,0,0,0,1,4,1,27,0.0,80.83843,1,0
0,0,0,0.05199,0,0,0,1,2,8,28,0.0,31.35005,1,0
0,0,0,0.08815,0,0,0,1,6,7,49,0.0,43.32485,1,0
1,0,1,0.03155,0,0,0,0,26,0,0,0.18654,0.0,0,2
0,0,0,0.29755,0,0,0,1,7,1,181,0.0,10.01888,1,0
0,0,0,0.0685,0,0,0,1,5,12,39,0.0,10.21112,1,0
0,0,0,0.14377,0,0,0,1,6,2,85,0.0,20.84027,1,0
0,0,0,0.0853,0,0,0,1,6,14,49,0.0,22.26396,1,0
0,0,0,0.05321,0,0,0,1,5,5,29,0.0,22.83728,1,0
0,0,0,0.0319,0,0,0,1,2,76,16,0.0,52.31205,1,0
0,0,0,1.05966,13,607,0,0,0,0,13,112.46476,0.0,0,0
0,0,0,0.04882,0,0,0,1,5,1,27,0.0,22.97003,1,0
0,0,0,0.14481,0,0,0,1,5,1,85,0.0,23.95391,1,0
0,0,0,0.338,0,0,0,1,18,1,206,0.0,9.63505,1,0
0,0,0,0.11512,0,0,0,1,7,1,65,0.0,46.62212,1,0
1,0,1,2.08888,13,415,0,0,27,0,0,123.96292,0.0,1,0
0,0,0,0.21616,13,91,0,0,0,0,13,159.31297,0.0,0,0
1,0,19,1.13168,13,0,10,0,28,0,0,97.22256,0.0,1,3
1,0,5,1.16212,13,0,0,0,22,0,0,99.75512,0.0,0,3
1,1,1,0.01088,0,824,1,0,7,0,0,0.0,0.0,0,1
0,0,0,0.1107,0,0,0,1,3,1,65,0.0,12.11385,1,0
0,0,0,0.07454,0,0,0,1,5,25,42,0.0,34.68099,1,0
0,0,0,0.05866,0,0,0,1,4,20,32,0.0,37.47942,1,0
0,0,0,0.07413,0,0,0,1,3,26,43,0.0,8.75269,1,0
1,0,1,0.02537,3,0,0,0,9,0,0,108.34705,0.0,0,2
0,0,0,0.0914,0,0,0,1,6,3,53,0.0,7.57472,1,0
1,1,1,2.77673,85,1020,12,0,3,0,0,171.46295,0.0,0,0
0,0,0,0.06031,0,0,0,1,7,9,32,0.0,50.7019,1,0
0,0,0,0.14264,0,0,0,1,7,1,85,0.0,6.6892,1,0
0,0,0,0.14385,48,0,0,1,7,8,85,112.54122,24.04442,1,0
0,0,0,0.69158,13,286,0,0,0,0,13,170.47201,0.0,0,0
0,0,0,0.12828,0,0,0,1,8,6,76,0.0,11.02206,1,0
0,0,0,0.03644,0,0,0,1,2,42,19,0.0,25.76854,1,0
0,0,0,0.15195,0,0,0,1,6,4,90,0.0,15.62786,1,0
0,0,0,1.59167,0,0,0,1,27,23,0,0.0,75.56008,0,0
0,0,0,0.11087,0,0,0,1,6,1,62,0.0,47.21628,1,0
1,1,1,2.18184,35,1080,15,0,4,0,0,135.58222,0.0,0,2
0,0,0,0.07225,0,0,0,1,5,1,40,0.0,35.82093,1,0
0,0,0,0.13487,0,0,0,1,5,1,80,0.0,8.75063,1,0
1,0,1,0.03233,2,0,0,0,25,0,0,88.35475,0.0,0,2
0,0,0,1.35928,0,362,0,1,27,2,0,0.0,37.77422,1,0
0,0,0,0.1068,0,0,0,1,8,80,0,0.0,12.52464,0,0
1,0,1,0.00758,0,0,0,0,25,0,0,0.0,0.0,0,1
0,0,0,0.26854,13,104,0,0,0,0,13,167.98916,0.0,0,0
0,0,0,0.2984,0,0,0,1,20,1,181,0.0,7.909,1,0
1,0,1,0.2569,13,0,0,0,9,0,0,158.09734,0.0,0,0
0,0,0,0.12193,0,0,0,1,4,1,72,0.0,13.72176,1,0
0,0,0,0.24435,13,78,0,0,0,0,13,165.46205,0.0,0,0
1,0,14,0.6412,13,0,0,0,28,0,0,135.58222,0.0,0,3
0,0,0,0.26335,0,0,0,1,10,1,160,0.0,8.8178,1,0
0,0,0,0.04026,0,0,0,1,3,21,20,0.0,60.01551,1,0
0,0,0,0.0427,0,0,0,1,6,1,22,0.0,44.99046,1,0
0,0,0,0.1792,0,0,0,1,8,5,76,0.0,13.48124,1,0
0,0,0,0.10895,0,0,0,1,5,7,62,0.0,40.12899,1,0
0,0,0,0.0354,0,0,0,1,2,26,18,0.0,33.75699,1,0
1,0,1,0.00205,1,0,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.19805,0,0,0,1,14,1,111,0.0,11.65277,1,0
0,0,0,0.07427,0,0,0,1,8,16,39,0.0,54.61937,1,0
0,0,0,0.1214,0,0,0,1,7,1,72,0.0,15.8488,1,0
1,1,1,1.50243,33,799,6,0,5,0,0,86.70047,0.0,1,2
0,0,0,0.04393,0,0,0,1,4,1,24,0.0,12.95404,1,0
1,0,1,0.03611,1,0,0,0,26,0,0,0.0,0.0,0,2
1,0,1,1.56243,13,0,0,0,0,0,0,86.03446,0.0,0,0
0,0,0,0.19923,0,0,0,1,8,1,120,0.0,11.59918,1,0
0,0,0,0.10919,0,0,0,1,3,8,62,0.0,40.79268,1,0
1,1,1,2.34003,48,927,9,0,3,0,0,134.29469,0.0,0,2
0,0,0,0.03589,0,0,0,1,3,1,19,0.0,24.46897,1,0
0,0,0,0.38278,13,194,0,0,0,6,13,119.01284,0.0,0,0
0,0,0,0.29814,0,0,0,1,7,1,181,0.0,14.50171,1,0
0,0,0,0.04521,0,0,0,1,3,17,24,0.0,31.29564,1,0
0,0,0,0.07726,0,0,0,1,5,25,42,0.0,54.14773,1,0
0,0,0,0.02885,0,0,0,1,1,4,13,0.0,57.07536,1,0
0,0,0,0.07621,0,0,0,1,12,5,40,0.0,63.06848,1,0
1,1,1,1.1345,54,800,7,0,8,0,0,82.21043,0.0,0,0
0,0,0,0.06859,0,0,0,1,4,28,39,0.0,24.75023,1,0
0,0,0,0.05417,0,0,0,1,4,34,30,0.0,29.61543,1,0
1,0,1,0.0043,0,0,0,0,9,0,0,0.0,0.0,0,1
0,0,0,0.03695,0,0,0,1,3,1,19,0.0,34.71736,1,0
0,0,0,0.61821,13,347,0,0,0,0,13,144.22579,0.0,0,0
0,0,0,0.07992,0,0,0,1,3,16,49,0.0,23.27269,1,0
0,0,0,0.06595,0,0,0,1,3,1,38,0.0,9.51056,1,0
0,0,0,0.07496,0,0,0,1,4,1,43,0.0,18.74446,1,0
0,0,0,0.16132,0,0,0,1,8,1,96,0.0,16.93829,1,0
0,0,0,2.28412,0,0,0,1,6,9,96,0.0,10.37618,1,0
0,0,0,0.14605,0,0,0,1,4,28,29,0.0,47.64471,1,0
0,0,0,0.06249,0,0,0,1,7,8,34,0.0,19.42763,1,0
0,0,0,0.64823,13,350,0,0,0,0,13,150.82997,0.0,0,0
0,0,0,0.2642,0,0,0,1,13,2,160,0.0,13.22238,1,0
0,0,0,0.02633,0,0,0,1,1,85,13,0.0,16.65236,1,0
0,0,0,0.23757,0,0,0,1,7,2,144,0.0,5.74685,1,0
0,0,0,0.18665,0,0,0,1,8,1,111,0.0,25.70245,1,0
0,0,0,0.24435,13,78,0,0,0,0,13,165.46205,0.0,0,0
1,0,1,0.03045,1,0,0,0,26,0,0,90.54003,0.0,0,2
0,0,0,0.13583,0,0,0,1,7,12,80,0.0,25.47306,1,0
0,0,0,0.06185,0,0,0,1,3,1,30,0.0,74.76329,1,0
0,0,0,0.0513,0,0,0,1,5,15,28,0.0,24.26185,1,0
0,0,0,0.21717,0,0,0,1,6,5,131,0.0,11.4624,1,0
0,0,0,0.06806,0,0,0,1,5,1,38,0.0,23.86534,1,0
0,0,0,0.07462,0,0,0,1,5,3,41,0.0,42.19254,1,0
0,0,0,0.15985,0,0,0,1,4,1,96,0.0,10.58328,1,0
0,0,0,0.33788,0,0,0,1,5,2,206,0.0,9.94673,1,0
0,0,0,0.16028,0,0,0,1,6,7,96,0.0,9.01278,1,0
0,0,0,0.26742,0,0,0,1,9,1,160,0.0,26.33617,1,0
0,0,0,0.08319,0,0,0,1,6,15,48,0.0,16.12257,1,0
0,0,0,0.04385,0,0,0,1,5,5,26,0.0,13.17446,1,0
0,0,0,0.11058,0,0,0,1,4,1,65,0.0,9.08192,1,0
0,0,0,0.21727,0,0,0,1,7,1,131,0.0,12.43696,1,0
0,0,0,0.09591,0,0,0,1,7,11,55,0.0,30.71507,1,0
1,0,1,0.90315,0,0,38,0,24,0,0,0.0,0.0,0,1
0,0,0,1.4699,0,0,0,1,7,1,120,0.0,18.70488,1,0
0,0,0,0.13638,0,0,0,1,7,11,81,0.0,19.18332,1,0
1,0,1,0.03353,1,0,0,0,26,0,0,150.31682,0.0,0,2
0,0,0,0.09148,0,0,0,1,8,1,53,0.0,16.65236,1,0
0,0,0,0.0502,0,0,0,1,6,1,27,0.0,30.73824,1,0
0,0,0,0.06187,0,0,0,1,2,14,22,0.0,119.45175,1,0
0,0,0,0.13173,0,0,0,1,4,1,76,0.0,27.66439,1,0
0,0,0,0.12163,0,0,0,1,3,10,72,0.0,12.06268,1,0
0,0,0,0.08554,0,0,0,1,27,2,51,0.0,32.70845,1,0
0,0,0,0.23736,0,0,0,1,10,1,144,0.0,6.85383,1,0
0,0,0,0.07058,0,0,0,1,6,13,43,0.0,23.83012,1,0
1,1,1,2.26528,111,888,8,0,4,0,0,93.66122,0.0,0,0
0,0,0,0.1733,0,0,0,1,5,1,103,0.0,25.33482,1,0
